date,channel,campaign_name,spend_usd,impressions,clicks
2024-08-21,paid_social,linkedin_experts_v2,351.06,2064,26
2024-08-21,paid_social,meta_lookalike,266.84,2201,29
2024-08-21,paid_social,meta_retargeting,282.68,2301,30
2024-08-21,paid_social,twitter_thought_leaders,249.65,499,18
2024-08-21,linkedin_outreach,outreach_healthcare,118.02,317,12
2024-08-21,linkedin_outreach,outreach_finance,106.23,241,9
2024-08-21,linkedin_outreach,outreach_tech,119.79,449,17
2024-08-21,linkedin_outreach,outreach_consulting,91.08,313,7
2024-08-22,paid_search,brand_search_q1,361.75,2635,46
2024-08-22,paid_search,competitor_conquest,183.42,2017,26
2024-08-22,paid_search,expert_generic,321.23,1948,51
2024-08-22,paid_search,industry_healthcare,257.07,2362,45
2024-08-22,paid_search,industry_finance,241.00,1003,37
2024-08-22,paid_search,retargeting_search,383.33,1461,56
2024-08-22,paid_social,linkedin_experts_v1,305.77,730,25
2024-08-22,paid_social,linkedin_experts_v2,343.26,2061,27
2024-08-22,paid_social,meta_lookalike,372.16,866,26
2024-08-22,paid_social,meta_retargeting,382.19,1041,34
2024-08-22,paid_social,twitter_thought_leaders,167.29,1002,27
2024-08-22,linkedin_outreach,outreach_healthcare,73.23,299,6
2024-08-22,linkedin_outreach,outreach_finance,84.92,785,14
2024-08-22,linkedin_outreach,outreach_tech,170.66,499,17
2024-08-22,linkedin_outreach,outreach_consulting,175.28,471,18
2024-08-23,paid_search,brand_search_q1,312.90,2458,72
2024-08-23,paid_search,competitor_conquest,247.57,2021,35
2024-08-23,paid_search,expert_generic,208.23,5725,97
2024-08-23,paid_search,industry_healthcare,399.54,1673,61
2024-08-23,paid_search,industry_finance,312.08,2536,82
2024-08-23,paid_search,retargeting_search,166.96,2419,63
2024-08-23,paid_social,linkedin_experts_v1,317.41,1573,44
2024-08-23,paid_social,linkedin_experts_v2,243.58,1260,20
2024-08-23,paid_social,meta_lookalike,212.74,760,25
2024-08-23,paid_social,meta_retargeting,327.22,1387,42
2024-08-23,paid_social,twitter_thought_leaders,313.19,1608,59
2024-08-23,linkedin_outreach,outreach_healthcare,105.02,1009,11
2024-08-23,linkedin_outreach,outreach_finance,81.95,405,13
2024-08-23,linkedin_outreach,outreach_tech,168.81,900,28
2024-08-23,linkedin_outreach,outreach_consulting,77.22,412,6
2024-08-24,paid_search,brand_search_q1,398.49,3384,56
2024-08-24,paid_search,competitor_conquest,194.66,1826,60
2024-08-24,paid_search,expert_generic,346.50,3921,78
2024-08-24,paid_search,industry_healthcare,365.24,2635,94
2024-08-24,paid_search,industry_finance,389.53,3683,126
2024-08-24,paid_search,retargeting_search,350.38,2668,85
2024-08-24,paid_social,linkedin_experts_v1,210.58,496,15
2024-08-24,paid_social,linkedin_experts_v2,310.02,1563,31
2024-08-24,paid_social,meta_lookalike,163.31,431,17
2024-08-24,paid_social,meta_retargeting,229.28,1850,29
2024-08-24,paid_social,twitter_thought_leaders,328.83,2652,35
2024-08-24,linkedin_outreach,outreach_healthcare,96.14,415,12
2024-08-24,linkedin_outreach,outreach_finance,71.10,200,5
2024-08-24,linkedin_outreach,outreach_tech,71.11,281,7
2024-08-24,linkedin_outreach,outreach_consulting,148.75,253,10
2024-08-25,paid_search,brand_search_q1,249.83,1446,31
2024-08-25,paid_search,competitor_conquest,165.35,1192,33
2024-08-25,paid_search,expert_generic,253.40,1494,41
2024-08-25,paid_search,industry_healthcare,206.96,2377,59
2024-08-25,paid_search,industry_finance,293.49,1470,57
2024-08-25,paid_search,retargeting_search,307.33,3577,133
2024-08-25,paid_social,linkedin_experts_v1,259.01,1482,29
2024-08-25,paid_social,linkedin_experts_v2,373.00,4471,52
2024-08-25,paid_social,meta_lookalike,309.03,3139,58
2024-08-25,paid_social,meta_retargeting,298.88,1239,44
2024-08-25,paid_social,twitter_thought_leaders,141.32,827,15
2024-08-25,linkedin_outreach,outreach_healthcare,139.92,673,23
2024-08-25,linkedin_outreach,outreach_finance,70.03,379,11
2024-08-25,linkedin_outreach,outreach_tech,168.22,772,25
2024-08-25,linkedin_outreach,outreach_consulting,120.58,556,8
2024-08-26,paid_search,brand_search_q1,296.29,2071,47
2024-08-26,paid_search,competitor_conquest,148.33,1165,21
2024-08-26,paid_search,expert_generic,364.32,2243,58
2024-08-26,paid_search,industry_healthcare,268.37,2296,38
2024-08-26,paid_search,industry_finance,241.99,1154,40
2024-08-26,paid_search,retargeting_search,393.07,3068,50
2024-08-26,paid_social,linkedin_experts_v1,309.59,1305,38
2024-08-26,paid_social,linkedin_experts_v2,230.57,2707,36
2024-08-26,paid_social,meta_lookalike,331.47,1305,52
2024-08-26,paid_social,meta_retargeting,192.74,616,21
2024-08-26,paid_social,twitter_thought_leaders,374.94,1975,54
2024-08-26,linkedin_outreach,outreach_healthcare,57.38,236,7
2024-08-26,linkedin_outreach,outreach_finance,160.94,1170,14
2024-08-26,linkedin_outreach,outreach_tech,55.92,438,10
2024-08-26,linkedin_outreach,outreach_consulting,146.31,1141,14
2024-08-27,paid_search,brand_search_q1,270.09,1952,48
2024-08-27,paid_search,competitor_conquest,347.40,1637,48
2024-08-27,paid_search,expert_generic,323.65,2574,71
2024-08-27,paid_search,industry_healthcare,204.60,1640,29
2024-08-27,paid_search,industry_finance,226.15,2531,82
2024-08-27,paid_search,retargeting_search,140.21,741,20
2024-08-27,paid_social,linkedin_experts_v1,291.86,839,31
2024-08-27,paid_social,linkedin_experts_v2,355.30,853,24
2024-08-27,paid_social,meta_lookalike,341.93,594,23
2024-08-27,paid_social,meta_retargeting,233.40,869,29
2024-08-27,paid_social,twitter_thought_leaders,151.79,492,10
2024-08-27,linkedin_outreach,outreach_healthcare,146.94,1158,24
2024-08-27,linkedin_outreach,outreach_finance,114.64,571,7
2024-08-27,linkedin_outreach,outreach_tech,172.64,608,19
2024-08-27,linkedin_outreach,outreach_consulting,110.23,465,15
2024-08-28,paid_search,brand_search_q1,152.30,1060,21
2024-08-28,paid_search,competitor_conquest,245.61,2013,41
2024-08-28,paid_search,expert_generic,380.80,2005,66
2024-08-28,paid_search,industry_healthcare,145.51,826,23
2024-08-28,paid_search,industry_finance,164.52,4841,80
2024-08-28,paid_search,retargeting_search,249.87,7752,78
2024-08-28,paid_social,linkedin_experts_v1,277.17,1852,23
2024-08-28,paid_social,linkedin_experts_v2,386.92,1286,37
2024-08-28,paid_social,meta_lookalike,272.20,1175,27
2024-08-28,paid_social,meta_retargeting,307.18,1562,38
2024-08-28,paid_social,twitter_thought_leaders,166.27,689,20
2024-08-28,linkedin_outreach,outreach_healthcare,169.76,1171,19
2024-08-28,linkedin_outreach,outreach_finance,121.45,924,20
2024-08-28,linkedin_outreach,outreach_tech,144.80,313,10
2024-08-28,linkedin_outreach,outreach_consulting,159.08,1670,27
2024-08-29,paid_search,brand_search_q1,217.05,914,28
2024-08-29,paid_search,competitor_conquest,160.86,1418,32
2024-08-29,paid_search,expert_generic,257.00,9118,92
2024-08-29,paid_search,industry_healthcare,327.78,2541,54
2024-08-29,paid_search,industry_finance,260.11,2660,65
2024-08-29,paid_search,retargeting_search,242.06,1892,47
2024-08-29,paid_social,linkedin_experts_v1,259.03,907,21
2024-08-29,paid_social,linkedin_experts_v2,398.84,1057,31
2024-08-29,paid_social,meta_lookalike,165.83,825,24
2024-08-29,paid_social,meta_retargeting,281.69,1178,35
2024-08-29,paid_social,twitter_thought_leaders,240.01,801,16
2024-08-29,linkedin_outreach,outreach_healthcare,142.26,1097,15
2024-08-29,linkedin_outreach,outreach_finance,109.47,822,19
2024-08-29,linkedin_outreach,outreach_tech,191.37,1025,22
2024-08-29,linkedin_outreach,outreach_consulting,105.36,430,7
2024-08-30,paid_search,brand_search_q1,322.12,1924,49
2024-08-30,paid_search,competitor_conquest,346.07,1527,53
2024-08-30,paid_search,expert_generic,264.75,918,33
2024-08-30,paid_search,industry_healthcare,277.92,5665,119
2024-08-30,paid_search,industry_finance,323.91,3743,68
2024-08-30,paid_search,retargeting_search,237.65,1848,44
2024-08-30,paid_social,linkedin_experts_v1,348.10,4028,48
2024-08-30,paid_social,linkedin_experts_v2,239.87,817,26
2024-08-30,paid_social,meta_lookalike,316.56,1147,38
2024-08-30,paid_social,meta_retargeting,285.42,848,29
2024-08-30,paid_social,twitter_thought_leaders,120.71,340,10
2024-08-30,linkedin_outreach,outreach_healthcare,107.06,245,8
2024-08-30,linkedin_outreach,outreach_finance,117.74,304,8
2024-08-30,linkedin_outreach,outreach_tech,121.14,1088,21
2024-08-30,linkedin_outreach,outreach_consulting,97.37,174,6
2024-08-31,paid_search,brand_search_q1,202.98,859,29
2024-08-31,paid_search,competitor_conquest,312.39,1209,42
2024-08-31,paid_search,expert_generic,276.29,1030,36
2024-08-31,paid_search,industry_healthcare,216.89,1755,69
2024-08-31,paid_search,industry_finance,288.45,4020,49
2024-08-31,paid_search,retargeting_search,250.64,1572,46
2024-08-31,paid_social,linkedin_experts_v1,203.76,2012,24
2024-08-31,paid_social,linkedin_experts_v2,269.93,2634,34
2024-08-31,paid_social,meta_lookalike,358.43,2204,52
2024-08-31,paid_social,meta_retargeting,382.62,827,30
2024-08-31,paid_social,twitter_thought_leaders,343.69,705,28
2024-08-31,linkedin_outreach,outreach_healthcare,173.17,1832,21
2024-08-31,linkedin_outreach,outreach_finance,133.83,917,26
2024-08-31,linkedin_outreach,outreach_tech,152.18,570,12
2024-08-31,linkedin_outreach,outreach_consulting,159.92,1987,21
2024-09-01,paid_search,brand_search_q1,302.66,2451,58
2024-09-01,paid_search,competitor_conquest,262.98,1117,42
2024-09-01,paid_search,expert_generic,277.78,1552,34
2024-09-01,paid_search,industry_healthcare,279.23,2440,79
2024-09-01,paid_search,industry_finance,153.19,1024,26
2024-09-01,paid_search,retargeting_search,175.04,854,33
2024-09-01,paid_social,linkedin_experts_v1,199.25,2205,32
2024-09-01,paid_social,linkedin_experts_v2,195.02,985,22
2024-09-01,paid_social,meta_lookalike,264.42,2540,31
2024-09-01,paid_social,meta_retargeting,260.61,2947,51
2024-09-01,paid_social,twitter_thought_leaders,337.96,1436,29
2024-09-01,linkedin_outreach,outreach_healthcare,52.19,336,7
2024-09-01,linkedin_outreach,outreach_finance,166.97,520,20
2024-09-01,linkedin_outreach,outreach_tech,115.60,675,20
2024-09-01,linkedin_outreach,outreach_consulting,119.07,328,12
2024-09-02,paid_search,brand_search_q1,193.12,1225,25
2024-09-02,paid_search,competitor_conquest,368.61,1455,57
2024-09-02,paid_search,expert_generic,224.67,3481,88
2024-09-02,paid_search,industry_healthcare,397.98,3530,75
2024-09-02,paid_search,industry_finance,212.00,1250,36
2024-09-02,paid_search,retargeting_search,237.27,5005,82
2024-09-02,paid_social,linkedin_experts_v1,373.02,6036,67
2024-09-02,paid_social,linkedin_experts_v2,219.46,670,21
2024-09-02,paid_social,meta_lookalike,284.46,995,35
2024-09-02,paid_social,meta_retargeting,356.27,1611,23
2024-09-02,paid_social,twitter_thought_leaders,361.33,1064,31
2024-09-02,linkedin_outreach,outreach_healthcare,116.92,730,8
2024-09-02,linkedin_outreach,outreach_finance,66.97,205,5
2024-09-02,linkedin_outreach,outreach_tech,162.37,749,15
2024-09-02,linkedin_outreach,outreach_consulting,111.70,995,17
2024-09-03,paid_search,brand_search_q1,260.06,2043,56
2024-09-03,paid_search,competitor_conquest,146.98,1443,20
2024-09-03,paid_search,expert_generic,245.50,1781,41
2024-09-03,paid_search,industry_healthcare,412.51,1643,63
2024-09-03,paid_search,industry_finance,357.61,1617,50
2024-09-03,paid_search,retargeting_search,178.01,1217,35
2024-09-03,paid_social,linkedin_experts_v1,194.43,1269,13
2024-09-03,paid_social,linkedin_experts_v2,161.02,742,13
2024-09-03,paid_social,meta_lookalike,205.74,1569,28
2024-09-03,paid_social,meta_retargeting,359.96,1660,57
2024-09-03,paid_social,twitter_thought_leaders,282.40,1777,37
2024-09-03,linkedin_outreach,outreach_healthcare,129.36,227,9
2024-09-03,linkedin_outreach,outreach_finance,171.27,514,13
2024-09-03,linkedin_outreach,outreach_tech,116.21,587,10
2024-09-03,linkedin_outreach,outreach_consulting,177.22,457,11
2024-09-04,paid_search,brand_search_q1,190.85,1812,66
2024-09-04,paid_search,competitor_conquest,413.38,4323,64
2024-09-04,paid_search,expert_generic,229.05,819,29
2024-09-04,paid_search,industry_healthcare,396.71,7681,98
2024-09-04,paid_search,industry_finance,214.64,3643,47
2024-09-04,paid_search,retargeting_search,187.44,1291,45
2024-09-04,paid_social,linkedin_experts_v1,388.95,1127,35
2024-09-04,paid_social,linkedin_experts_v2,281.02,915,30
2024-09-04,paid_social,meta_lookalike,155.12,563,20
2024-09-04,paid_social,meta_retargeting,286.64,4783,55
2024-09-04,paid_social,twitter_thought_leaders,338.75,748,28
2024-09-04,linkedin_outreach,outreach_healthcare,111.66,278,9
2024-09-04,linkedin_outreach,outreach_finance,51.87,127,3
2024-09-04,linkedin_outreach,outreach_tech,190.07,1427,31
2024-09-04,linkedin_outreach,outreach_consulting,152.28,541,18
2024-09-05,paid_search,brand_search_q1,152.90,1878,26
2024-09-05,paid_search,competitor_conquest,304.14,4898,63
2024-09-05,paid_search,expert_generic,245.43,5966,66
2024-09-05,paid_search,industry_healthcare,415.63,4000,87
2024-09-05,paid_search,industry_finance,184.92,957,32
2024-09-05,paid_search,retargeting_search,166.23,4767,50
2024-09-05,paid_social,linkedin_experts_v1,142.97,427,10
2024-09-05,paid_social,linkedin_experts_v2,390.23,770,28
2024-09-05,paid_social,meta_lookalike,180.11,804,18
2024-09-05,paid_social,meta_retargeting,378.39,1885,56
2024-09-05,paid_social,twitter_thought_leaders,137.37,394,11
2024-09-05,linkedin_outreach,outreach_healthcare,180.77,643,18
2024-09-05,linkedin_outreach,outreach_finance,104.51,260,8
2024-09-05,linkedin_outreach,outreach_tech,146.41,382,10
2024-09-05,linkedin_outreach,outreach_consulting,63.92,151,5
2024-09-06,paid_search,brand_search_q1,390.62,1962,70
2024-09-06,paid_search,competitor_conquest,290.43,5265,93
2024-09-06,paid_search,expert_generic,293.42,4854,130
2024-09-06,paid_search,industry_healthcare,140.42,1245,48
2024-09-06,paid_search,industry_finance,336.76,2238,46
2024-09-06,paid_search,retargeting_search,315.82,1518,43
2024-09-06,paid_social,linkedin_experts_v1,139.32,525,10
2024-09-06,paid_social,linkedin_experts_v2,196.62,1012,16
2024-09-06,paid_social,meta_lookalike,210.92,1176,15
2024-09-06,paid_social,meta_retargeting,262.10,676,23
2024-09-06,paid_social,twitter_thought_leaders,360.90,1251,31
2024-09-06,linkedin_outreach,outreach_healthcare,58.53,120,4
2024-09-06,linkedin_outreach,outreach_finance,170.66,521,14
2024-09-06,linkedin_outreach,outreach_tech,153.98,312,10
2024-09-06,linkedin_outreach,outreach_consulting,58.31,133,3
2024-09-07,paid_search,brand_search_q1,348.15,3972,153
2024-09-07,paid_search,competitor_conquest,217.94,2827,102
2024-09-07,paid_search,expert_generic,396.88,2669,55
2024-09-07,paid_search,industry_healthcare,276.02,1856,37
2024-09-07,paid_search,industry_finance,319.94,3107,52
2024-09-07,paid_search,retargeting_search,330.79,3728,84
2024-09-07,paid_social,linkedin_experts_v1,388.72,752,27
2024-09-07,paid_social,linkedin_experts_v2,204.38,1698,22
2024-09-07,paid_social,meta_lookalike,300.42,2090,24
2024-09-07,paid_social,meta_retargeting,278.92,675,23
2024-09-07,paid_social,twitter_thought_leaders,346.48,3329,44
2024-09-07,linkedin_outreach,outreach_healthcare,181.05,924,20
2024-09-07,linkedin_outreach,outreach_finance,128.63,1067,11
2024-09-07,linkedin_outreach,outreach_tech,132.85,725,23
2024-09-07,linkedin_outreach,outreach_consulting,107.89,827,16
2024-09-08,paid_search,brand_search_q1,158.02,615,24
2024-09-08,paid_search,competitor_conquest,262.83,3003,48
2024-09-08,paid_search,expert_generic,334.67,1574,56
2024-09-08,paid_search,industry_healthcare,379.86,2750,94
2024-09-08,paid_search,industry_finance,339.93,2764,54
2024-09-08,paid_search,retargeting_search,399.52,1251,50
2024-09-08,paid_social,linkedin_experts_v1,225.19,1087,20
2024-09-08,paid_social,linkedin_experts_v2,190.95,703,20
2024-09-08,paid_social,meta_lookalike,183.82,1459,35
2024-09-08,paid_social,meta_retargeting,303.17,1282,32
2024-09-08,paid_social,twitter_thought_leaders,166.48,684,16
2024-09-08,linkedin_outreach,outreach_healthcare,178.23,385,15
2024-09-08,linkedin_outreach,outreach_finance,124.23,284,10
2024-09-08,linkedin_outreach,outreach_tech,199.11,743,15
2024-09-08,linkedin_outreach,outreach_consulting,196.79,931,29
2024-09-09,paid_search,brand_search_q1,229.03,5555,102
2024-09-09,paid_search,competitor_conquest,387.94,5002,113
2024-09-09,paid_search,expert_generic,287.67,2539,60
2024-09-09,paid_search,industry_healthcare,394.36,4233,69
2024-09-09,paid_search,industry_finance,153.21,2149,53
2024-09-09,paid_search,retargeting_search,332.04,4940,124
2024-09-09,paid_social,linkedin_experts_v1,298.76,1060,32
2024-09-09,paid_social,linkedin_experts_v2,263.40,625,21
2024-09-09,paid_social,meta_lookalike,250.32,1529,21
2024-09-09,paid_social,meta_retargeting,391.36,1558,44
2024-09-09,paid_social,twitter_thought_leaders,326.11,1959,33
2024-09-09,linkedin_outreach,outreach_healthcare,154.66,1059,11
2024-09-09,linkedin_outreach,outreach_finance,75.86,205,5
2024-09-09,linkedin_outreach,outreach_tech,188.82,1144,29
2024-09-09,linkedin_outreach,outreach_consulting,171.96,926,12
2024-09-10,paid_search,brand_search_q1,374.90,3217,68
2024-09-10,paid_search,competitor_conquest,165.40,1652,23
2024-09-10,paid_search,expert_generic,371.76,1494,50
2024-09-10,paid_search,industry_healthcare,247.04,2724,65
2024-09-10,paid_search,industry_finance,332.12,2379,42
2024-09-10,paid_search,retargeting_search,144.11,1320,52
2024-09-10,paid_social,linkedin_experts_v1,225.94,426,17
2024-09-10,paid_social,linkedin_experts_v2,165.46,1266,16
2024-09-10,paid_social,meta_lookalike,156.08,535,13
2024-09-10,paid_social,meta_retargeting,289.85,1046,20
2024-09-10,paid_social,twitter_thought_leaders,385.38,858,27
2024-09-10,linkedin_outreach,outreach_healthcare,199.39,768,28
2024-09-10,linkedin_outreach,outreach_finance,90.59,253,6
2024-09-10,linkedin_outreach,outreach_tech,149.72,957,13
2024-09-10,linkedin_outreach,outreach_consulting,120.57,1100,16
2024-09-11,paid_search,brand_search_q1,336.81,1710,44
2024-09-11,paid_search,competitor_conquest,276.28,3087,44
2024-09-11,paid_search,expert_generic,282.63,3366,70
2024-09-11,paid_search,industry_healthcare,321.17,5704,120
2024-09-11,paid_search,industry_finance,260.90,4159,50
2024-09-11,paid_search,retargeting_search,271.28,1985,54
2024-09-11,paid_social,linkedin_experts_v1,321.50,1215,44
2024-09-11,paid_social,linkedin_experts_v2,329.73,1083,26
2024-09-11,paid_social,meta_lookalike,335.21,1256,43
