expert_id,signup_date,signup_source,utm_campaign,utm_medium,utm_source,country,industry
exp_rounoctoy,2024-02-12 02:08:58,linkedin_outreach,outreach_consulting,outreach,linkedin,Brazil,Consulting
exp_c52bxfvk2,2024-09-06 21:29:08,referral,referral_program,referral,expert_referral,Brazil,Energy
exp_7x3qy9ck8,2024-10-12 19:24:07,paid_social,meta_lookalike,social,twitter,United Kingdom,Legal
exp_1cgvqsdym,2024-09-03 07:01:39,linkedin_outreach,outreach_consulting,outreach,linkedin,Brazil,Energy
exp_l286e08x8,2024-07-12 22:02:38,paid_social,meta_retargeting,social,twitter,Canada,Telecom
exp_93nvmarcu,2024-08-20 11:40:25,organic,,organic,google,Singapore,Healthcare
exp_eguu7ntwa,2024-11-29 16:38:36,paid_search,brand_search_q1,cpc,google,United States,Legal
exp_qc4eejga0,2024-12-19 12:40:48,paid_search,industry_healthcare,cpc,google,United Kingdom,Finance
exp_1ktzakqns,2024-10-19 12:57:20,paid_search,industry_healthcare,cpc,google,Brazil,Technology
exp_6mq3ethkp,2024-11-09 17:47:54,organic,,organic,google,Netherlands,Media
exp_vibwx1opr,2024-08-07 07:19:09,referral,referral_program,referral,expert_referral,Singapore,Legal
exp_ssxxfh4zd,2024-01-16 19:17:56,referral,referral_program,referral,expert_referral,Canada,Technology
exp_bllaczz30,2024-02-05 06:15:17,linkedin_outreach,outreach_finance,outreach,linkedin,Netherlands,Energy
exp_g71ny7t1z,2024-08-16 15:15:50,paid_search,retargeting_search,cpc,google,Canada,Energy
exp_5urwqdb77,2024-09-20 01:37:58,paid_search,retargeting_search,cpc,google,Singapore,Media
exp_3tpcoylte,2024-04-25 01:48:10,unknown,,,,United Kingdom,Telecom
exp_at4gthoz3,2024-06-18 02:14:13,organic,,organic,direct,Brazil,Healthcare
exp_45nrbqiu4,2024-06-09 18:03:31,linkedin_outreach,outreach_finance,outreach,linkedin,United States,Telecom
exp_uwi60yofh,2024-05-27 07:44:36,paid_social,meta_retargeting,social,twitter,India,Retail
exp_mtm2xds6v,2024-03-24 04:46:35,linkedin_outreach,outreach_consulting,outreach,linkedin,Australia,Telecom
exp_4mwku4ptn,2024-11-28 20:27:31,unknown,,,,Australia,Healthcare
exp_n8j97jqc1,2024-01-17 21:20:56,referral,referral_program,referral,expert_referral,India,Telecom
exp_1hpeer6pi,2024-11-16 12:11:51,paid_social,meta_retargeting,social,twitter,Canada,Consulting
exp_9d3ra5wop,2024-12-29 14:28:46,linkedin_outreach,outreach_tech,outreach,linkedin,France,Retail
exp_e1oquget0,2024-06-10 14:13:54,paid_social,meta_lookalike,social,twitter,Brazil,Technology
exp_zp1jb4too,2024-10-07 08:49:57,linkedin_outreach,outreach_finance,outreach,linkedin,Canada,Telecom
exp_hgdz7vnmg,2024-02-29 20:25:03,paid_social,meta_lookalike,social,twitter,France,Telecom
exp_zoipuznpy,2024-02-16 05:08:07,linkedin_outreach,outreach_finance,outreach,linkedin,Brazil,Energy
exp_qkzq5vs0k,2024-11-28 05:07:16,paid_search,competitor_conquest,cpc,google,France,Healthcare
exp_xqhxp0rgr,2024-08-10 08:57:57,paid_search,industry_finance,cpc,google,Australia,Energy
exp_2e52xyuxj,2024-01-08 20:18:48,paid_search,industry_healthcare,cpc,google,Netherlands,Media
exp_w6ai5zd2o,2024-04-13 18:19:28,organic,,organic,bing,Netherlands,Telecom
exp_x4zyd5a41,2024-05-31 10:46:47,unknown,,,,United Kingdom,Energy
exp_tmgy8ekyw,2024-03-19 10:48:24,paid_search,competitor_conquest,cpc,google,Singapore,Retail
exp_vz2go48j3,2024-01-06 01:59:13,organic,,organic,direct,Netherlands,Telecom
exp_d3tuifruo,2024-01-12 13:59:38,linkedin_outreach,outreach_tech,outreach,linkedin,Brazil,Media
exp_3c931h9t4,2024-03-13 01:11:01,paid_search,industry_healthcare,cpc,google,India,Retail
exp_q8d4mx3fi,2024-02-04 17:29:25,paid_search,industry_healthcare,cpc,google,United States,Legal
exp_imbx5har1,2024-12-30 02:06:02,paid_search,competitor_conquest,cpc,google,United Kingdom,Healthcare
exp_zav5ptytl,2024-06-20 05:47:36,linkedin_outreach,outreach_tech,outreach,linkedin,Canada,Healthcare
exp_2ubpdu3l9,2024-06-27 23:22:49,unknown,,,,Canada,Manufacturing
exp_nummjrp6s,2024-11-20 19:44:13,paid_social,linkedin_experts_v1,social,meta,Brazil,Legal
exp_fnwdu6m3r,2024-08-25 21:25:42,paid_social,linkedin_experts_v1,social,twitter,United States,Media
exp_ifza8yh93,2024-04-12 21:05:40,paid_search,industry_healthcare,cpc,google,Australia,Retail
exp_3lb8j4nkt,2024-10-05 22:52:33,paid_search,expert_generic,cpc,google,India,Telecom
exp_ox8x1e412,2024-04-10 03:45:00,paid_search,expert_generic,cpc,google,Germany,Consulting
exp_5cmy85ir0,2024-07-07 14:33:11,organic,,organic,direct,India,Technology
exp_gqqf3jrj4,2024-10-24 14:22:22,paid_social,twitter_thought_leaders,social,meta,Germany,Retail
exp_g94xuauj8,2024-03-17 02:48:08,organic,,organic,bing,Singapore,Healthcare
exp_dfy1ma195,2024-11-26 10:49:14,unknown,,,,France,Media
exp_cd10mumqt,2024-11-27 10:15:55,organic,,organic,google,Germany,Manufacturing
exp_u8mwdley0,2024-01-10 03:18:51,paid_social,meta_lookalike,social,twitter,Brazil,Manufacturing
exp_muycyz3s1,2024-05-03 01:29:09,linkedin_outreach,outreach_healthcare,outreach,linkedin,Australia,Manufacturing
exp_15sfuwh33,2024-04-06 19:21:53,linkedin_outreach,outreach_tech,outreach,linkedin,France,Finance
exp_oqrxb32ae,2024-10-30 06:55:02,unknown,,,,United Kingdom,Consulting
exp_tsediugnk,2024-03-14 23:36:24,referral,referral_program,referral,expert_referral,United Kingdom,Retail
exp_zkd4ehv5q,2024-08-02 04:29:15,linkedin_outreach,outreach_finance,outreach,linkedin,France,Technology
exp_3t3w1moas,2024-12-26 21:23:15,organic,,organic,bing,France,Finance
exp_bufr8jj0a,2024-10-18 03:42:04,referral,referral_program,referral,expert_referral,Netherlands,Technology
exp_kppbnnqar,2024-08-08 12:50:03,paid_search,competitor_conquest,cpc,google,United Kingdom,Technology
exp_evdb5ck3e,2024-08-14 03:23:54,referral,referral_program,referral,expert_referral,France,Media
exp_lu351xk2k,2024-12-08 18:20:37,linkedin_outreach,outreach_healthcare,outreach,linkedin,United Kingdom,Finance
exp_sh6vwlosn,2024-12-22 20:04:45,linkedin_outreach,outreach_healthcare,outreach,linkedin,Singapore,Energy
exp_ovkwuefnh,2024-10-25 08:35:02,paid_social,linkedin_experts_v1,social,linkedin,Netherlands,Energy
exp_4x60sy4m2,2024-03-25 09:34:40,linkedin_outreach,outreach_consulting,outreach,linkedin,Netherlands,Energy
exp_23zcohcur,2024-09-14 23:15:14,referral,referral_program,referral,expert_referral,Germany,Legal
exp_rlu2w92z6,2024-12-09 02:46:38,unknown,,,,India,Healthcare
exp_j22tiqtxm,2024-04-13 19:13:47,unknown,,,,United Kingdom,Consulting
exp_ocv9iqe74,2024-01-27 17:03:05,paid_search,brand_search_q1,cpc,google,Canada,Media
exp_useocx24d,2024-06-14 10:54:22,unknown,,,,Canada,Media
exp_67g73lhoi,2024-11-24 22:19:30,unknown,,,,Brazil,Manufacturing
exp_ncsrpiieb,2024-09-15 02:13:25,paid_search,competitor_conquest,cpc,google,India,Telecom
exp_asz9jp45b,2024-01-26 07:14:06,paid_social,linkedin_experts_v2,social,meta,Australia,Consulting
exp_hzi7sr20e,2024-02-20 14:10:01,paid_search,expert_generic,cpc,google,Singapore,Retail
exp_7mf7xgthy,2024-04-15 04:03:44,linkedin_outreach,outreach_tech,outreach,linkedin,United States,Media
exp_lrqj0ivwa,2024-11-14 11:40:31,organic,,organic,google,Netherlands,Legal
exp_8kaocmoft,2024-05-03 12:14:59,unknown,,,,Australia,Energy
exp_lrwwlfbqx,2024-02-01 22:57:21,organic,,organic,bing,Australia,Technology
exp_3gtwxt85u,2024-04-02 06:50:59,organic,,organic,direct,United States,Telecom
exp_47tszpiny,2024-01-04 13:53:26,referral,referral_program,referral,expert_referral,Netherlands,Finance
exp_nax9n5vcr,2024-11-12 10:27:28,referral,referral_program,referral,expert_referral,Brazil,Legal
exp_hvruqct8z,2024-06-11 11:04:47,organic,,organic,google,France,Legal
exp_xdil0a5rh,2024-11-23 21:35:24,paid_search,industry_healthcare,cpc,google,India,Legal
exp_aeplmlux1,2024-03-26 20:41:19,organic,,organic,google,Australia,Consulting
exp_3htp4e149,2024-11-22 15:54:20,paid_search,brand_search_q1,cpc,google,Netherlands,Media
exp_958vi0bsr,2024-06-25 19:56:40,paid_search,retargeting_search,cpc,google,Brazil,Energy
exp_2hs7y228x,2024-09-23 12:34:38,linkedin_outreach,outreach_finance,outreach,linkedin,France,Legal
exp_vbwd9iwrv,2024-05-20 02:07:29,organic,,organic,bing,Singapore,Finance
exp_h6kvq3nhl,2024-07-01 20:30:22,organic,,organic,bing,India,Healthcare
exp_2hiixjdox,2024-08-16 03:58:58,paid_search,industry_healthcare,cpc,google,Australia,Finance
exp_hyjw8oubw,2024-12-29 21:41:07,linkedin_outreach,outreach_tech,outreach,linkedin,Canada,Telecom
exp_34eg6eg3c,2024-02-19 20:54:53,paid_search,expert_generic,cpc,google,United Kingdom,Technology
exp_h4uw81a1n,2024-04-15 13:35:06,organic,,organic,direct,Germany,Manufacturing
exp_9h6c807b2,2024-09-16 20:23:41,paid_social,meta_retargeting,social,meta,Germany,Telecom
exp_0zdbu0fgy,2024-08-16 01:06:54,organic,,organic,bing,United States,Healthcare
exp_rg4hsntc1,2024-08-19 20:23:55,paid_search,competitor_conquest,cpc,google,France,Technology
exp_uvxnuqbji,2024-02-17 06:14:19,referral,referral_program,referral,expert_referral,Singapore,Consulting
exp_g9ufbt5kl,2024-08-11 07:36:46,organic,,organic,bing,France,Healthcare
exp_mumuhb5j0,2024-11-29 22:58:50,paid_social,linkedin_experts_v1,social,meta,Australia,Manufacturing
exp_689bip74u,2024-02-10 16:28:07,linkedin_outreach,outreach_consulting,outreach,linkedin,Netherlands,Consulting
exp_rnwpqeddb,2024-06-04 18:20:32,organic,,organic,direct,Netherlands,Manufacturing
exp_b98em8x8y,2024-02-22 19:08:33,linkedin_outreach,outreach_healthcare,outreach,linkedin,Australia,Consulting
exp_pktc4ngga,2024-01-14 20:09:09,referral,referral_program,referral,expert_referral,India,Consulting
exp_y7jzt21ha,2024-11-04 04:03:15,paid_search,expert_generic,cpc,google,Canada,Legal
exp_iefomwvdz,2024-06-02 20:42:32,unknown,,,,Canada,Healthcare
exp_468fpc569,2024-11-27 04:55:09,unknown,,,,Australia,Finance
exp_8zclo5t8i,2024-04-03 22:18:07,paid_social,twitter_thought_leaders,social,linkedin,United Kingdom,Media
exp_tcvdrp5c9,2024-04-30 12:11:40,referral,referral_program,referral,expert_referral,Netherlands,Retail
exp_s1qske7w2,2024-10-26 10:42:54,paid_social,twitter_thought_leaders,social,linkedin,India,Finance
exp_4zyq9abfr,2024-06-07 04:34:15,referral,referral_program,referral,expert_referral,Australia,Consulting
exp_ix3478mli,2024-10-21 07:45:40,organic,,organic,google,Brazil,Energy
exp_ir5u4pikb,2024-01-08 15:14:32,unknown,,,,Canada,Technology
exp_pzlqd0id3,2024-10-16 23:12:45,paid_search,competitor_conquest,cpc,google,Singapore,Finance
exp_m455avcf2,2024-08-28 05:51:42,unknown,,,,Singapore,Media
exp_zic1n3slf,2024-10-25 04:56:05,unknown,,,,Singapore,Technology
exp_vpzex0fx1,2024-12-06 14:46:47,unknown,,,,Canada,Finance
exp_bqrtnmz8q,2024-11-25 04:35:39,paid_social,linkedin_experts_v2,social,linkedin,Canada,Healthcare
exp_647m0l733,2024-12-03 23:12:50,linkedin_outreach,outreach_finance,outreach,linkedin,Australia,Finance
exp_08k33khl0,2024-05-01 09:12:27,paid_search,expert_generic,cpc,google,United Kingdom,Energy
exp_pvjxya5s3,2024-08-06 11:00:06,referral,referral_program,referral,expert_referral,Australia,Manufacturing
exp_zvwonaq8t,2024-11-22 09:33:52,linkedin_outreach,outreach_healthcare,outreach,linkedin,United States,Technology
exp_225yq0oqj,2024-07-14 09:30:41,paid_social,linkedin_experts_v2,social,linkedin,Germany,Legal
exp_05flbzv5m,2024-01-11 18:28:03,linkedin_outreach,outreach_consulting,outreach,linkedin,Australia,Energy
exp_ua6bxytly,2024-07-29 05:46:41,linkedin_outreach,outreach_finance,outreach,linkedin,France,Technology
exp_k9x8vexfr,2024-05-12 07:36:14,unknown,,,,Brazil,Energy
exp_plpucrljy,2024-01-21 16:31:12,referral,referral_program,referral,expert_referral,Germany,Technology
exp_oj2jm8tin,2024-04-13 15:06:00,unknown,,,,United States,Manufacturing
exp_h5apu9s91,2024-05-16 19:20:50,paid_social,linkedin_experts_v1,social,twitter,Brazil,Telecom
exp_fsejr0rdm,2024-09-19 03:27:35,paid_social,linkedin_experts_v2,social,linkedin,Germany,Finance
exp_nqej7mlpl,2024-01-10 21:50:23,paid_search,brand_search_q1,cpc,google,Australia,Technology
exp_xgxrtmup0,2024-02-22 04:40:22,organic,,organic,bing,Netherlands,Technology
exp_e2d5z6uwh,2024-12-03 22:25:04,paid_social,meta_lookalike,social,twitter,United States,Retail
exp_pbfys0cth,2024-09-27 12:23:47,paid_search,industry_healthcare,cpc,google,Netherlands,Telecom
exp_x67g3ajzn,2024-04-20 11:21:47,unknown,,,,Brazil,Energy
exp_70i7v0dqr,2024-04-22 00:24:03,referral,referral_program,referral,expert_referral,Australia,Finance
exp_su5k2rhpn,2024-06-19 14:07:17,referral,referral_program,referral,expert_referral,Netherlands,Legal
exp_92polnu0z,2024-05-20 09:25:33,paid_search,industry_finance,cpc,google,United States,Energy
exp_u7lhge7hy,2024-04-26 02:44:44,paid_social,meta_lookalike,social,linkedin,France,Manufacturing
exp_ja5f12xhb,2024-06-06 21:39:03,organic,,organic,bing,Germany,Manufacturing
exp_axyw5kkx2,2024-08-24 02:50:59,paid_social,twitter_thought_leaders,social,linkedin,Brazil,Media
exp_j0n3mkoe2,2024-07-04 04:35:19,organic,,organic,google,France,Consulting
exp_pu5jd4v8c,2024-02-05 10:47:20,paid_search,brand_search_q1,cpc,google,France,Energy
exp_ulywyib0u,2024-01-09 15:01:40,linkedin_outreach,outreach_consulting,outreach,linkedin,Australia,Consulting
exp_gq9wj4pll,2024-04-01 11:22:56,linkedin_outreach,outreach_finance,outreach,linkedin,India,Consulting
exp_hrwj51xhr,2024-04-26 21:40:07,organic,,organic,bing,France,Media
exp_xes46vsfb,2024-06-15 23:51:22,paid_social,meta_retargeting,social,twitter,Brazil,Telecom
exp_uc5q9mw5y,2024-07-28 01:52:59,paid_search,retargeting_search,cpc,google,Brazil,Media
exp_0u39x52l2,2024-06-15 00:46:35,organic,,organic,bing,Australia,Telecom
exp_jefy2tbvu,2024-12-18 15:40:46,paid_social,linkedin_experts_v2,social,meta,France,Manufacturing
exp_plndpl122,2024-02-24 10:19:30,paid_search,competitor_conquest,cpc,google,Netherlands,Healthcare
exp_15yyhqrlt,2024-03-07 04:35:37,linkedin_outreach,outreach_finance,outreach,linkedin,Netherlands,Telecom
exp_i0pqqpzta,2024-03-03 01:15:37,linkedin_outreach,outreach_tech,outreach,linkedin,India,Energy
exp_k24mexpn6,2024-05-09 19:19:15,unknown,,,,India,Telecom
exp_q0yjqslhq,2024-09-15 17:55:40,paid_social,meta_retargeting,social,twitter,United States,Legal
exp_nqiah7b89,2024-09-25 15:55:43,referral,referral_program,referral,expert_referral,Australia,Retail
exp_xdgm2m2qk,2024-02-25 19:22:53,organic,,organic,bing,Brazil,Legal
exp_wstwfh8b5,2024-08-20 04:23:26,unknown,,,,France,Consulting
exp_xw0xvxz63,2024-10-17 23:22:28,referral,referral_program,referral,expert_referral,Netherlands,Telecom
exp_1x64v43j7,2024-03-31 19:19:37,referral,referral_program,referral,expert_referral,Singapore,Telecom
exp_5ilhmpk3n,2024-06-26 14:15:47,organic,,organic,direct,Canada,Energy
exp_1wpiq3r4a,2024-08-17 08:22:19,paid_social,linkedin_experts_v1,social,meta,United Kingdom,Media
exp_gmq9wgq9e,2024-05-28 18:13:32,paid_search,retargeting_search,cpc,google,Netherlands,Healthcare
exp_t15kc0vk7,2024-01-19 17:46:12,linkedin_outreach,outreach_finance,outreach,linkedin,Singapore,Healthcare
exp_23n6dvpkk,2024-09-17 02:06:40,organic,,organic,bing,France,Manufacturing
exp_jetcfkaum,2024-09-27 19:29:40,referral,referral_program,referral,expert_referral,United States,Consulting
exp_aeqvz1m0f,2024-11-18 02:49:17,organic,,organic,bing,Brazil,Finance
exp_ofeb006b8,2024-04-29 10:25:15,unknown,,,,Singapore,Consulting
exp_gprpbvo73,2024-08-24 01:57:31,organic,,organic,google,India,Energy
exp_9m71ucut6,2024-03-10 17:04:59,linkedin_outreach,outreach_tech,outreach,linkedin,Germany,Manufacturing
exp_2zdhwh1j3,2024-03-22 04:44:06,paid_search,retargeting_search,cpc,google,Australia,Finance
exp_ctn8xvcy1,2024-09-12 14:27:32,referral,referral_program,referral,expert_referral,Australia,Legal
exp_z94sgadv1,2024-12-05 03:36:16,paid_search,industry_finance,cpc,google,United States,Media
exp_n9erzilho,2024-10-29 14:27:22,paid_search,expert_generic,cpc,google,Germany,Healthcare
exp_tfxmpa9lr,2024-08-26 23:26:44,unknown,,,,Germany,Energy
exp_c9g64obse,2024-01-14 11:23:57,referral,referral_program,referral,expert_referral,Germany,Retail
exp_kd3yir6jw,2024-08-14 06:40:57,unknown,,,,Australia,Consulting
exp_kksq29xty,2024-04-23 15:27:33,paid_search,industry_healthcare,cpc,google,Netherlands,Consulting
exp_0xbcpptaf,2024-05-23 05:30:55,paid_search,retargeting_search,cpc,google,Singapore,Media
exp_lkrr21w45,2024-11-25 10:46:48,paid_social,linkedin_experts_v1,social,linkedin,Netherlands,Media
exp_1xmggxxj5,2024-07-21 05:25:42,linkedin_outreach,outreach_finance,outreach,linkedin,France,Finance
exp_s2zeazxw8,2024-08-08 06:34:45,paid_search,retargeting_search,cpc,google,Canada,Finance
exp_cvl1ghpik,2024-03-25 18:14:37,referral,referral_program,referral,expert_referral,United Kingdom,Legal
exp_hec3cicx3,2024-03-23 02:49:53,paid_social,meta_lookalike,social,linkedin,United Kingdom,Finance
exp_aeeylw59x,2024-09-22 11:48:48,referral,referral_program,referral,expert_referral,Netherlands,Telecom
exp_bof2r8huh,2024-02-16 10:48:39,organic,,organic,direct,Netherlands,Telecom
exp_5y9kadrf6,2024-07-26 04:14:58,paid_search,retargeting_search,cpc,google,Canada,Manufacturing
exp_u63a5h509,2024-05-26 14:55:30,unknown,,,,Germany,Finance
exp_13wzrvckg,2024-12-27 14:01:22,referral,referral_program,referral,expert_referral,Singapore,Telecom
exp_54cl97mo3,2024-05-22 13:57:36,referral,referral_program,referral,expert_referral,Singapore,Energy
exp_e9xkzfm4h,2024-01-13 13:40:52,paid_search,expert_generic,cpc,google,United Kingdom,Consulting
exp_w0fp55uwi,2024-07-16 08:02:33,paid_search,retargeting_search,cpc,google,Singapore,Energy
exp_61ig9jdb7,2024-04-20 13:54:27,paid_social,linkedin_experts_v1,social,twitter,Singapore,Finance
exp_3kjm9wo1e,2024-06-08 02:53:36,paid_search,industry_healthcare,cpc,google,France,Manufacturing
exp_cb1w1aayo,2024-05-27 12:30:46,paid_social,meta_lookalike,social,twitter,Australia,Consulting
exp_isq37i55w,2024-01-06 18:58:46,unknown,,,,Singapore,Finance
exp_xbkf8a0lc,2024-05-30 00:43:53,linkedin_outreach,outreach_finance,outreach,linkedin,Canada,Finance
exp_uyw77vagb,2024-02-24 15:59:41,unknown,,,,Germany,Manufacturing
exp_xc3vxh4fs,2024-12-27 04:22:08,organic,,organic,google,Canada,Consulting
exp_33u170ez9,2024-03-29 00:39:20,organic,,organic,bing,Brazil,Consulting
exp_rmv9b07is,2024-09-25 12:54:40,linkedin_outreach,outreach_finance,outreach,linkedin,Singapore,Retail
exp_9738j7qjm,2024-11-27 07:03:54,organic,,organic,direct,Netherlands,Media
exp_xxkskyhxz,2024-03-20 15:33:45,referral,referral_program,referral,expert_referral,Brazil,Telecom
exp_cl9bdss2w,2024-01-26 10:45:43,linkedin_outreach,outreach_healthcare,outreach,linkedin,Brazil,Energy
exp_108htp906,2024-11-26 06:38:37,organic,,organic,bing,Singapore,Consulting
exp_23zjo90jl,2024-01-07 05:58:53,unknown,,,,India,Technology
exp_29ag52jui,2024-04-18 12:07:44,paid_social,meta_retargeting,social,meta,United Kingdom,Legal
exp_p9we4ezbr,2024-08-25 01:11:51,organic,,organic,bing,Canada,Energy
exp_38u6zfa30,2024-01-20 23:29:09,unknown,,,,Brazil,Healthcare
exp_1wk6jcw3i,2024-05-24 05:52:11,linkedin_outreach,outreach_finance,outreach,linkedin,Canada,Finance
exp_4e9e7crhf,2024-08-28 20:32:28,paid_social,meta_retargeting,social,linkedin,Singapore,Finance
exp_wrv8402xr,2024-12-04 02:22:42,linkedin_outreach,outreach_tech,outreach,linkedin,Singapore,Telecom
exp_q2zmbun2o,2024-02-04 08:33:09,paid_search,industry_finance,cpc,google,United States,Legal
exp_pxtmzo14i,2024-11-04 22:24:03,organic,,organic,direct,Canada,Technology
exp_tejqnsaax,2024-06-17 18:34:01,paid_social,twitter_thought_leaders,social,linkedin,Canada,Manufacturing
exp_n73hklssh,2024-06-11 22:56:42,linkedin_outreach,outreach_tech,outreach,linkedin,India,Manufacturing
exp_22ygu2o37,2024-01-17 06:02:52,referral,referral_program,referral,expert_referral,Germany,Energy
exp_dumevvulx,2024-11-07 02:46:22,paid_search,competitor_conquest,cpc,google,United States,Manufacturing
